m1rec,m2rec,chi1rec,chi2rec,snr,pipeline,HasNS_trueSLy,HasREM_trueSLy,P_NS,P_REM
23.880446,1.200412,0.566699,0.0,10.584979,MBTA,1,0,0.932,0.0
13.358684,1.834844,0.471797,0.471797,10.827588,gstlal,1,0,0.4291,0.0
12.376561,1.874444,0.17732,0.0,10.436076,pycbc,1,0,0.5283,0.0
15.019487,1.691184,0.55588,0.041897,10.791616,spiir,1,0,0.5453,0.0
5.166011,3.946265,0.54498,-0.773578,10.401351,spiir,1,0,0.1464,0.0
10.615345,2.168715,0.355781,0.355781,10.861218,gstlal,1,0,0.5272,0.0
20.717979,1.376614,0.669023,0.669023,10.35884,gstlal,1,0,0.7459,0.0003
1.750163,1.095674,0.060846,-0.215947,19.285072,pycbc,1,1,0.9973,0.3818
2.78179,0.74265,0.38321,-0.69233,16.91613,MBTA,1,1,0.9962,0.3033
1.822406,1.05637,-0.042282,0.001604,18.751875,MBTA,1,1,0.9977,0.997
1.692123,1.13022,-0.046406,-0.046406,18.937931,gstlal,1,1,0.9977,0.997
1.905262,1.015623,-0.003913,-0.003913,18.970428,pycbc,1,1,0.9977,0.997
1.738169,1.102574,-0.048526,-0.035985,18.433793,spiir,1,1,0.9977,0.997
1.839643,1.047767,-0.015469,-0.015469,18.882855,gstlal,1,1,0.9977,0.997
1.508402,1.267879,0.046406,0.046406,12.667629,gstlal,1,1,0.9977,0.997
1.63495,1.16983,0.040084,0.043072,9.534782,spiir,1,1,0.9977,0.997
304.59393,4.737757,0.366493,0.366493,14.274794,pycbc,0,0,0.0099,0.0
302.79165,6.094958,0.354568,0.354568,14.541405,MBTA,0,0,0.0211,0.0
152.42268,169.21025,-0.943594,-0.943594,14.878127,gstlal,0,0,0.0014,0.0
158.92799,169.21025,-0.788906,-0.788906,14.929314,gstlal,0,0,0.0014,0.0
191.81351,191.81351,-0.092813,-0.092813,14.724205,gstlal,0,0,0.0236,0.0
191.81351,176.43205,0.030937,0.030937,14.403766,gstlal,0,0,0.0129,0.0
351.40927,14.621028,0.71298,0.71298,9.777109,MBTA,0,0,0.0712,0.0
158.92799,169.21025,-0.757969,-0.757969,10.528538,gstlal,0,0,0.0014,0.0
152.42268,169.21025,-0.788906,-0.788906,10.526858,gstlal,0,0,0.0014,0.0
191.81351,191.81351,0.030937,0.030937,10.494023,gstlal,0,0,0.0173,0.0
191.81351,176.43205,0.030937,0.030937,10.416225,gstlal,0,0,0.0173,0.0
6.731839,2.81846,0.092438,0.240743,9.440689,pycbc,1,0,0.5329,0.0002
8.519659,2.33355,0.261214,0.261214,9.183164,pycbc,1,0,0.5168,0.0006
2.265857,1.127477,-0.126565,0.627628,12.937232,pycbc,1,1,0.997,0.8159
4.50334,0.6566,0.5283,-0.48148,12.378192,MBTA,1,1,0.9909,0.4635
1.921864,1.306467,0.036162,0.036162,12.814395,pycbc,1,1,0.9977,0.9963
2.503365,1.035477,0.198387,0.0,13.458632,MBTA,1,1,0.9977,0.997
1.746003,1.431623,0.046406,0.046406,12.86489,gstlal,1,1,0.9977,0.997
2.031617,1.241659,0.046406,0.046406,12.545063,gstlal,1,1,0.9977,0.997
2.289764,1.11776,0.15969,0.00309,12.707095,spiir,1,1,0.9977,0.9969
2.255376,1.127272,-0.015469,-0.015469,10.754999,gstlal,1,1,0.9977,0.997
1.958664,1.28287,0.015469,0.015469,11.838338,gstlal,1,1,0.9977,0.9965
48.874906,1.096173,0.62076,0.0,9.642723,MBTA,1,0,0.9975,0.0
1.526273,1.109142,0.045553,0.033742,9.612592,MBTA,1,1,0.9977,0.997
186.32166,10.456446,0.26205,-0.886421,25.55021,pycbc,0,0,0.0284,0.0
176.43205,8.3477,0.116016,0.116016,25.549408,gstlal,0,0,0.0021,0.0
187.57568,31.397828,0.271424,0.271424,25.791157,MBTA,0,0,0.0071,0.0
191.81351,16.292215,0.348047,0.348047,25.541282,gstlal,0,0,0.0102,0.0
191.81097,5.872946,0.30427,0.30427,24.861915,pycbc,0,0,0.0039,0.0
176.43205,11.662012,0.146953,0.146953,25.385669,gstlal,0,0,0.0021,0.0
176.43205,8.3477,0.131484,0.131484,25.538035,gstlal,0,0,0.0021,0.0
1.757359,1.385303,0.020526,0.028088,11.51487,pycbc,1,1,0.9977,0.9964
4.85628,0.60742,0.48065,0.32637,10.14425,MBTA,1,1,0.9817,0.7127
1.830058,1.332392,0.015469,0.015469,11.876141,gstlal,1,1,0.9977,0.997
1.910038,1.2812,0.046611,0.035206,11.636742,MBTA,1,1,0.9977,0.997
1.882413,1.297924,0.022333,0.022333,11.372191,pycbc,1,1,0.9977,0.997
1.736906,1.400187,0.015469,0.015469,11.748694,gstlal,1,1,0.9977,0.9969
1.879544,1.30089,0.04853,0.047962,11.518453,spiir,1,1,0.9977,0.9969
2.079806,1.196865,0.493917,0.044526,10.266263,spiir,1,1,0.9977,0.9956
1.773583,1.374817,0.046406,0.046406,11.542159,gstlal,1,1,0.9977,0.997
2.197226,1.124331,-0.015469,-0.015469,10.403087,gstlal,1,1,0.9977,0.997
10.491614,2.059436,-0.881357,-0.503757,13.594159,pycbc,1,0,0.9088,0.0
27.413822,1.071926,0.259513,0.0,13.530928,pycbc,1,0,0.9971,0.0
29.737558,1.008273,0.29743,0.0,15.10179,MBTA,1,0,0.9977,0.0
21.602213,1.240039,0.023203,0.023203,14.247628,gstlal,1,0,0.988,0.0
18.276579,1.391073,-0.131484,-0.131484,14.184359,gstlal,1,0,0.8904,0.0
10.146393,3.331361,0.934429,0.943947,9.701163,spiir,1,0,0.8527,0.0003
25.790419,1.110688,0.197957,-0.006434,14.531469,spiir,1,0,0.9963,0.0
25.197962,1.159058,0.261949,-0.020133,12.656059,spiir,1,0,0.9966,0.0
12.546929,1.687709,-0.873984,-0.873984,13.013884,gstlal,1,0,0.939,0.0
21.155478,1.253063,-0.007734,-0.007734,14.172731,gstlal,1,0,0.9964,0.0
33.838482,1.311155,-0.06763,0.0,10.722651,MBTA,1,0,0.997,0.0
11.81853,3.111506,-0.900442,-0.739554,9.883788,spiir,1,0,0.8679,0.0
17.165981,2.357785,-0.386719,-0.386719,10.352617,gstlal,1,0,0.9475,0.0
164.75203,4.649144,0.031489,-0.68101,10.760851,pycbc,0,0,0.0025,0.0
164.55984,3.044692,-0.053221,-0.053221,10.709009,pycbc,0,0,0.0292,0.0
167.90978,11.661614,0.105999,0.105999,11.187591,MBTA,0,0,0.0014,0.0
191.81351,31.797533,0.440859,0.440859,10.787354,gstlal,0,0,0.0112,0.0
191.81351,31.797533,0.425391,0.425391,10.793815,gstlal,0,0,0.0112,0.0
191.81351,44.422199,0.564609,0.564609,10.68609,gstlal,0,0,0.0111,0.0
20.946753,1.707595,-0.479971,-0.477351,9.696074,pycbc,1,0,0.9144,0.0
27.47154,1.438748,-0.11759,0.0,9.541646,MBTA,1,0,0.9976,0.0
17.183735,1.948225,-0.853598,0.0,9.629098,pycbc,1,0,0.9943,0.0
39.187504,40.860004,0.046406,0.046406,7.333037,gstlal,0,0,0.0027,0.0
3.882704,1.088678,0.128541,0.691079,9.895067,pycbc,1,1,0.983,0.7306
1.976101,1.976101,-0.007294,-0.007294,9.84849,pycbc,1,1,0.9977,0.9798
3.743672,1.119934,0.201094,0.201094,10.021014,gstlal,1,1,0.9938,0.7781
2.008389,1.94506,0.009211,0.0,9.907279,MBTA,1,1,0.9977,0.9911
2.345499,1.674535,0.015469,0.015469,9.983798,gstlal,1,1,0.9977,0.9962
214.12285,10.132079,0.055786,-0.855272,21.735463,pycbc,0,0,0.0128,0.0
221.88748,5.244442,0.145718,0.145718,31.865867,pycbc,0,0,0.0049,0.0
149.27057,162.28406,-0.030937,-0.030937,32.761973,gstlal,0,0,0.0063,0.0
238.34965,5.51973,0.139038,0.139038,32.834948,MBTA,0,0,0.0032,0.0
162.28406,149.27057,-0.030937,-0.030937,32.769109,gstlal,0,0,0.0063,0.0
195.86398,8.3477,-0.510469,-0.510469,32.109543,gstlal,0,0,0.0141,0.0
197.92119,19.256769,-0.417656,-0.417656,32.279593,gstlal,0,0,0.0086,0.0
2.03802,1.516916,-0.026414,0.277968,12.35268,pycbc,1,1,0.997,0.9238
5.31694,0.69973,0.53643,0.28506,11.482717,MBTA,1,1,0.9936,0.7144
3.100696,1.05253,0.327844,0.0,12.265687,pycbc,1,1,0.9977,0.997
2.16524,1.433566,0.178438,0.0,12.266807,MBTA,1,1,0.9977,0.9965
2.830365,1.13463,0.306248,-0.048714,12.169241,spiir,1,1,0.9977,0.9961
2.892086,1.120987,0.415357,-0.015125,10.339532,spiir,1,1,0.9977,0.9965
1.968923,1.564585,0.046406,0.046406,12.638298,gstlal,1,1,0.9977,0.997
3.407677,0.972598,0.232031,0.232031,12.618677,gstlal,1,1,0.9948,0.9197
2.082118,1.179868,0.338813,-0.470137,9.467656,pycbc,1,1,0.9974,0.5092
1.902835,1.280159,0.042598,0.041646,9.080233,MBTA,1,1,0.9977,0.9969
1.6619,1.454964,0.003041,0.003041,9.197686,pycbc,1,1,0.9977,0.997
140.34547,6.763496,0.05401,0.05401,12.199002,pycbc,0,0,0.002,0.0
134.59184,5.02259,-0.103361,-0.103361,12.423154,MBTA,0,0,0.0014,0.0
149.27057,44.422199,0.394453,0.394453,12.502463,gstlal,0,0,0.0014,0.0
149.27057,57.082771,0.448594,0.448594,12.514959,gstlal,0,0,0.0014,0.0
101.47933,3.690681,-0.438342,-0.333466,11.634231,spiir,0,0,0.0024,0.0
137.30063,8.3477,0.054141,0.054141,12.48056,gstlal,0,0,0.002,0.0
137.30063,16.292215,-0.116016,-0.116016,12.034806,gstlal,0,0,0.0014,0.0
89.387908,2.128476,-0.897164,-0.550799,12.879409,pycbc,0,0,0.0481,0.0
84.797958,1.722012,-0.827093,0.0,13.710417,pycbc,0,0,0.2736,0.0
109.41386,12.268984,-0.152383,-0.152383,13.972484,MBTA,0,0,0.0014,0.0
76.607872,3.286583,-0.99116,-0.994385,13.96222,spiir,0,0,0.0016,0.0
106.84828,17.712578,-0.077344,-0.077344,14.291056,gstlal,0,0,0.0014,0.0
87.872978,2.944875,-0.629741,-0.649111,13.927619,spiir,0,0,0.0134,0.0
106.84828,20.935587,-0.015469,-0.015469,14.270507,gstlal,0,0,0.0026,0.0
80.184441,1.960662,-0.947897,0.006899,13.915519,spiir,0,0,0.1154,0.0
86.207092,3.988821,-0.801456,-0.518098,13.95157,spiir,0,0,0.0025,0.0
106.84828,9.075457,0.077344,0.077344,12.572866,gstlal,0,0,0.0018,0.0
81.430504,4.277141,-0.943594,-0.943594,13.425607,gstlal,0,0,0.0085,0.0
40.860004,28.050522,0.077344,0.077344,8.015058,gstlal,1,0,0.0016,0.0
46.318119,24.745056,0.108281,0.108281,7.963677,gstlal,1,0,0.0017,0.0
40.860004,30.495979,0.201094,0.201094,7.809618,gstlal,1,0,0.0014,0.0
42.603889,17.712578,-0.293906,-0.293906,7.922632,gstlal,1,0,0.0017,0.0
40.860004,28.050522,0.077344,0.077344,7.890982,gstlal,1,0,0.0016,0.0
1.313857,1.015736,0.734833,-0.826004,14.713489,pycbc,1,1,0.997,0.5885
1.82467,0.75872,0.31352,-0.07859,14.698528,MBTA,1,1,0.9969,0.7431
1.152928,1.152928,0.049942,0.049942,14.844567,pycbc,1,1,0.9977,0.997
1.1529,1.1529,0.039208,0.047965,14.653307,MBTA,1,1,0.9977,0.997
1.184414,1.12249,0.049103,0.047324,14.282351,spiir,1,1,0.9977,0.997
1.277853,1.042307,0.046406,0.046406,14.404187,gstlal,1,1,0.9977,0.997
1.281196,1.039588,0.046406,0.046406,14.362659,gstlal,1,1,0.9977,0.997
191.81351,183.9621,0.293906,0.293906,14.28936,gstlal,0,0,0.0102,0.0
191.81351,183.9621,0.386719,0.386719,14.347996,gstlal,0,0,0.0102,0.0
79.746513,48.294952,0.982266,0.982266,8.358386,gstlal,0,0,0.0032,0.0
3.824769,1.034825,0.200119,0.084272,10.672381,pycbc,1,1,0.9953,0.7562
2.290178,1.602725,-0.056049,0.0,10.463216,MBTA,1,1,0.9977,0.997
1.90986,1.90986,-0.044678,-0.044678,10.373416,pycbc,1,1,0.9977,0.9951
2.765058,1.351672,0.015469,0.015469,10.708161,gstlal,1,1,0.9977,0.9959
3.842749,1.030127,0.170156,0.170156,10.68695,gstlal,1,1,0.9926,0.724
3.443468,1.131697,0.262969,0.262969,9.811658,gstlal,1,1,0.9948,0.943
2.449571,1.03961,0.264718,0.0,9.505838,MBTA,1,1,0.9977,0.9959
160.30376,3.942602,-0.179929,-0.373657,8.892388,pycbc,0,0,0.0161,0.0
191.81351,44.422199,0.409922,0.409922,9.100323,gstlal,0,0,0.0144,0.0
191.81351,44.422199,0.394453,0.394453,9.106655,gstlal,0,0,0.0144,0.0
168.1528,2.569595,-0.207737,-0.207737,8.821791,pycbc,0,0,0.0733,0.0
187.84679,16.292215,0.170156,0.170156,9.062069,gstlal,0,0,0.0171,0.0
2.707763,1.34369,0.440488,-0.802102,18.454637,pycbc,1,1,0.9973,0.2288
5.31326,0.7907,0.54449,-0.69399,16.765854,MBTA,1,1,0.9856,0.25
1.8841,1.8841,-0.005515,-0.005515,18.280713,pycbc,1,1,0.9977,0.9964
2.396069,1.498003,0.042599,0.0,18.317706,MBTA,1,1,0.9977,0.9964
2.174387,1.639906,0.015469,0.015469,18.202952,gstlal,1,1,0.9977,0.9969
2.417861,1.487587,0.060116,0.042265,17.943385,spiir,1,1,0.9977,0.9958
3.118084,1.192391,0.139219,0.139219,18.189177,gstlal,1,1,0.9969,0.8746
2.488803,1.396401,-0.96649,-0.027363,11.652353,spiir,1,1,0.9977,0.6708
3.143384,1.183515,0.170663,-0.000281,17.863675,spiir,1,1,0.9977,0.9969
3.553115,1.068496,0.139219,0.139219,16.784235,gstlal,1,1,0.9964,0.7583
2.584412,1.396062,0.0,0.0,8.820822,pycbc,1,1,0.9977,0.9963
1.71105,1.013643,-0.364139,0.488616,10.65387,pycbc,1,1,0.9973,0.6855
1.736239,1.000836,-0.0499,-0.049837,10.319206,MBTA,1,1,0.9977,0.997
1.764342,0.986672,-0.046406,-0.046406,10.386061,gstlal,1,1,0.9977,0.997
1.737561,1.000483,-0.040756,-0.040756,10.14616,pycbc,1,1,0.9977,0.997
1.811036,0.963747,-0.046406,-0.046406,10.602009,gstlal,1,1,0.9977,0.997
1.548323,1.112645,-0.046406,-0.046406,9.502474,gstlal,1,1,0.9977,0.997
2.513598,1.387199,0.611328,-0.830152,21.12601,pycbc,1,1,0.997,0.3758
5.76522,0.72325,0.50518,0.79214,21.110232,MBTA,1,1,0.9857,0.6795
2.348478,1.475325,0.210873,0.0,23.397988,MBTA,1,1,0.9977,0.9957
3.425526,1.068496,0.262969,0.262969,21.333343,gstlal,1,1,0.997,0.9452
3.069596,1.167732,0.201094,0.201094,21.115716,gstlal,1,1,0.9977,0.9441
3.280399,1.107124,0.3315,0.0,20.769324,pycbc,1,1,0.9977,0.9935
2.014464,1.665595,-0.665763,-0.01613,14.767221,spiir,1,1,0.9977,0.7651
2.371624,1.460611,0.190006,-0.01973,21.23857,spiir,1,1,0.9977,0.9957
3.110696,1.18264,0.98531,0.041389,14.818507,spiir,1,1,0.9977,0.9864
3.270261,1.109831,0.340005,-0.039024,20.611146,spiir,1,1,0.9977,0.9928
2.707876,1.28287,-0.015469,-0.015469,13.938676,gstlal,1,1,0.9977,0.9965
2.452001,1.40936,0.015469,0.015469,18.007073,gstlal,1,1,0.9977,0.9969
1.977918,1.730128,0.0,0.0,12.165397,pycbc,1,1,0.9977,0.9955
1.937549,1.765658,0.0,0.0,10.661308,pycbc,1,1,0.9977,0.9961
1.833902,1.863966,0.0,0.0,10.112471,pycbc,1,1,0.9977,0.996
198.25826,7.425836,0.536656,0.805856,18.303863,pycbc,0,0,0.0044,0.0
219.71855,5.587162,0.553479,0.553479,18.661552,MBTA,0,0,0.0075,0.0
205.78021,10.041464,0.62734,0.62734,18.215481,pycbc,0,0,0.0043,0.0
191.81351,8.3477,0.518203,0.518203,18.144175,gstlal,0,0,0.0072,0.0
98.727936,3.903703,-0.226167,-0.556213,15.655404,spiir,0,0,0.0039,0.0
72.048126,3.406627,-0.856819,-0.207104,14.252257,spiir,0,0,0.003,0.0
176.43205,8.3477,0.394453,0.394453,17.495861,gstlal,0,0,0.002,0.0
183.9621,10.72684,0.533672,0.533672,17.860819,gstlal,0,0,0.0025,0.0
191.81351,162.28406,-0.402187,-0.402187,8.503666,gstlal,0,0,0.0293,0.0
176.43205,176.43205,-0.464063,-0.464063,8.531783,gstlal,0,0,0.0024,0.0
191.81351,183.9621,0.572344,0.572344,8.887449,gstlal,0,0,0.0114,0.0
176.43205,183.9621,0.479531,0.479531,8.887372,gstlal,0,0,0.0016,0.0
146.18364,121.12116,-0.788906,-0.788906,8.586593,gstlal,0,0,0.0015,0.0
3.168622,1.197382,0.115079,0.306681,11.185446,pycbc,1,1,0.9948,0.9132
1.903281,1.903281,0.033073,0.033073,11.016779,pycbc,1,1,0.9977,0.9961
4.070047,0.982814,0.324844,0.324844,11.281874,gstlal,1,1,0.9892,0.7719
2.078926,1.745136,0.066966,0.0,11.324484,MBTA,1,1,0.9977,0.9957
3.021863,1.249794,0.201094,0.201094,11.385353,gstlal,1,1,0.997,0.9154
4.155993,0.972598,0.448594,0.448594,9.787128,gstlal,1,1,0.9886,0.8642
12.696545,1.820479,-0.082663,-0.312634,11.799245,pycbc,1,0,0.6941,0.0
7.361401,2.744814,-0.706533,-0.706533,11.56183,pycbc,1,0,0.3056,0.0
6.251278,3.207613,-0.718502,-0.644007,10.547027,spiir,1,0,0.448,0.0
9.562182,2.249492,-0.386719,-0.386719,12.372051,gstlal,1,0,0.5749,0.0
5.760286,3.628209,-0.196957,-0.866759,13.252192,pycbc,1,0,0.1505,0.0
30.39164,1.08161,0.654303,0.0,13.282145,pycbc,1,0,0.9748,0.0
22.56015,1.313894,0.548119,0.0,13.157595,MBTA,1,0,0.8983,0.0
15.129787,1.725292,0.360355,-0.047823,13.330823,spiir,1,0,0.6452,0.0
4.870029,4.306455,0.134718,-0.95805,12.87801,spiir,1,0,0.1511,0.0
7.202196,2.940633,-0.300931,-0.747069,12.082225,spiir,1,0,0.3108,0.0
12.287457,1.994807,0.177891,0.177891,13.692731,gstlal,1,0,0.5066,0.0
13.358684,1.87359,0.224297,0.224297,13.654759,gstlal,1,0,0.5484,0.0
172.78343,62.05928,-0.943594,-0.943594,7.822131,gstlal,0,0,0.0014,0.0
165.71097,86.69886,-0.850781,-0.850781,7.820033,gstlal,0,0,0.0014,0.0
141.66796,9.444569,0.214676,0.821423,10.592205,pycbc,0,0,0.0014,0.0
132.38741,10.20803,0.115899,0.115899,11.001778,MBTA,0,0,0.0014,0.0
126.29055,17.712578,0.262969,0.262969,10.303964,gstlal,0,0,0.0014,0.0
126.29055,20.935587,0.324844,0.324844,10.263775,gstlal,0,0,0.0014,0.0
125.92201,15.588492,0.280385,0.280385,10.478999,pycbc,0,0,0.0014,0.0
101.47933,3.690681,-0.438342,-0.333466,10.084177,spiir,0,0,0.0017,0.0
79.196968,67.166664,-0.849443,-0.833169,10.653721,spiir,0,0,0.0016,0.0
113.7611,11.662012,-0.912656,-0.912656,10.118654,gstlal,0,0,0.0014,0.0
113.7611,8.3477,-0.974531,-0.974531,10.046896,gstlal,0,0,0.0015,0.0
188.55844,2.633394,-0.021346,-0.368407,14.476671,pycbc,0,0,0.0213,0.0
149.27057,155.64136,0.417656,0.417656,14.799261,gstlal,0,0,0.0029,0.0
184.21048,1.880699,-0.296799,0.0,14.1896,pycbc,0,0,0.1455,0.0
196.48167,12.664237,0.054064,0.054064,15.233623,MBTA,0,0,0.0062,0.0
149.27057,155.64136,0.386719,0.386719,14.798725,gstlal,0,0,0.0014,0.0
191.81351,8.3477,0.054141,0.054141,14.604143,gstlal,0,0,0.0117,0.0
191.81351,8.3477,0.038672,0.038672,14.593837,gstlal,0,0,0.013,0.0
5.31427,0.63829,0.45808,0.7404,27.479134,MBTA,1,1,0.9868,0.6146
2.784072,1.043943,0.228363,-0.09794,29.692373,pycbc,1,1,0.9977,0.4888
2.072643,1.349197,0.059621,0.0,29.869281,MBTA,1,1,0.9977,0.9933
1.801599,1.540255,0.015469,0.015469,29.071921,gstlal,1,1,0.9977,0.9969
1.776778,1.562948,0.036896,0.036896,28.947252,pycbc,1,1,0.9977,0.9965
1.970945,1.414196,0.040307,0.031843,28.60627,spiir,1,1,0.9977,0.9967
2.129421,1.316822,0.046406,0.046406,28.8618,gstlal,1,1,0.9977,0.9969
2.516894,1.131697,0.015469,0.015469,23.477366,gstlal,1,1,0.9977,0.997
2.499918,1.138788,-0.049811,-0.049876,11.992179,MBTA,1,1,0.9977,0.997
2.252872,1.242582,-0.475007,0.026557,13.25556,spiir,1,1,0.9977,0.9414
2.011214,1.397025,0.768284,-0.044619,13.74567,spiir,1,1,0.9977,0.9957
2.077233,1.345839,0.0,0.0,16.950527,pycbc,1,1,0.9977,0.997
2.132595,1.313973,0.0,0.0,16.762551,pycbc,1,1,0.9977,0.997
1.062927,2.712247,0.0,0.0,15.034671,pycbc,1,1,0.9965,0.3492
1.645224,1.682334,0.0,0.0,12.671927,pycbc,1,1,0.9977,0.9965
1.585624,1.728319,0.0,0.0,7.697766,pycbc,1,1,0.9977,0.9956
1.469265,1.890186,0.0,0.0,9.17307,pycbc,1,1,0.9977,0.9961
137.30063,137.30063,-0.711563,-0.711563,7.918451,gstlal,0,0,0.0014,0.0
162.28406,149.27057,-0.092813,-0.092813,7.836607,gstlal,0,0,0.0014,0.0
149.27057,126.29055,-0.711563,-0.711563,7.90312,gstlal,0,0,0.0014,0.0
32.68374,1.003845,-0.314019,0.413351,13.40046,pycbc,1,0,0.7375,0.0
50.437774,1.02184,0.397278,0.0,14.04801,MBTA,1,0,0.9977,0.0
25.281467,1.165727,-0.742075,0.0,14.235415,pycbc,1,0,0.9959,0.0
200.56128,2.825919,0.193942,0.477322,12.822353,pycbc,0,0,0.0086,0.0
194.28191,2.053509,0.132029,0.132029,12.559238,pycbc,0,0,0.1251,0.0
224.95428,15.999374,0.40323,0.40323,13.82004,MBTA,0,0,0.0218,0.0
191.81351,11.662012,0.286172,0.286172,12.354343,gstlal,0,0,0.0149,0.0
86.207092,3.988821,-0.801456,-0.518098,10.948982,spiir,0,0,0.0014,0.0
191.81351,8.3477,0.146953,0.146953,12.351927,gstlal,0,0,0.0152,0.0
191.81351,8.3477,0.131484,0.131484,12.300981,gstlal,0,0,0.0158,0.0
191.81351,111.40851,0.448594,0.448594,7.571882,gstlal,0,0,0.0114,0.0
1.715027,1.244128,-0.256995,0.577874,9.616565,pycbc,1,1,0.9977,0.6934
1.626208,1.30752,0.043279,0.043279,8.717699,pycbc,1,1,0.9977,0.9969
2.157054,1.013296,0.230754,0.0,9.525178,MBTA,1,1,0.9977,0.997
3.71445,3.27674,0.030937,0.030937,9.012233,gstlal,1,0,0.9375,0.0258
1.798414,1.798414,0.000452,-0.009924,8.806463,MBTA,1,1,0.9977,0.9955
2.389027,1.186888,-0.481136,0.852557,9.094354,pycbc,1,1,0.9962,0.7059
2.749144,1.054009,0.006287,0.0,9.379257,MBTA,1,1,0.9977,0.997
2.06566,1.353241,-0.180739,0.0,8.945079,pycbc,1,1,0.9973,0.9962
1.162404,1.162404,0.045743,0.038079,10.142799,MBTA,1,1,0.9977,0.997
1.339371,1.012784,0.046406,0.046406,10.249801,gstlal,1,1,0.9977,0.997
1.303135,1.039588,0.046406,0.046406,10.215816,gstlal,1,1,0.9977,0.997
3.551855,1.573733,0.400762,-0.046928,12.262223,pycbc,1,0,0.9977,0.9199
7.71001,0.87684,0.67425,0.57451,11.294339,MBTA,1,0,0.9332,0.6691
2.701547,2.010131,0.208513,0.208513,12.436759,MBTA,1,0,0.9977,0.8959
3.599825,1.556433,0.293906,0.293906,12.507301,gstlal,1,0,0.9903,0.7265
2.437043,2.216899,0.175458,0.175458,11.880505,pycbc,1,0,0.9977,0.763
3.901931,1.452932,0.401307,-0.022636,12.059293,spiir,1,0,0.9977,0.9326
5.32765,1.138444,0.523574,0.019497,12.077407,spiir,1,0,0.9977,0.9343
2.753733,1.972168,0.299644,0.012456,12.164401,spiir,1,0,0.9977,0.9787
3.242681,1.700986,0.232031,0.232031,12.272307,gstlal,1,0,0.997,0.8138
2.631177,2.042258,-0.015469,-0.015469,10.520428,gstlal,1,0,0.9973,0.7856
5.671156,2.226111,-0.139219,-0.139219,11.961779,gstlal,1,0,0.9894,0.0
5.5968,2.247485,-0.197687,-0.031577,12.014324,pycbc,1,0,0.9826,0.0
13.428655,1.164686,0.394453,0.394453,11.327436,gstlal,1,0,0.804,0.0001
9.918341,1.450443,0.262969,0.262969,11.864481,gstlal,1,0,0.7562,0.0001
16.899042,0.995734,0.502734,0.502734,11.229673,gstlal,1,0,0.7972,0.0004
5.907244,2.145054,-0.139689,-0.139689,11.842802,MBTA,1,0,0.9961,0.0
5.082549,2.436056,-0.237707,-0.237707,11.792268,pycbc,1,0,0.9959,0.0
16.377552,1.016761,0.487266,0.487266,11.28036,gstlal,1,0,0.8019,0.0001
6.95068,1.887692,0.010435,-0.044729,11.644972,spiir,1,0,0.9957,0.0
3.58632,3.353819,-0.763821,0.093756,10.434991,spiir,1,0,0.9445,0.0
6.95068,1.887692,0.010435,-0.044729,11.644972,spiir,1,0,0.9957,0.0
15.872154,1.038231,0.471797,0.471797,11.224123,gstlal,1,0,0.7886,0.0002
17.992369,0.954976,0.529805,0.529805,11.223987,gstlal,1,0,0.8197,0.0005
1.807804,1.116805,0.051276,0.03702,10.831049,pycbc,1,1,0.9977,0.997
4.27037,0.56199,0.51443,-0.57214,10.049973,MBTA,1,1,0.9931,0.4235
1.564131,1.278325,0.033307,-0.00432,11.132866,MBTA,1,1,0.9977,0.997
1.556433,1.284547,0.015469,0.015469,11.318602,gstlal,1,1,0.9977,0.9965
1.527438,1.307643,0.005338,0.005338,10.623634,pycbc,1,1,0.9977,0.997
1.696264,1.183499,0.001878,0.04329,11.228951,spiir,1,1,0.9977,0.997
1.820522,1.109742,0.046406,0.046406,11.280531,gstlal,1,1,0.9977,0.997
1.764342,1.142091,0.046406,0.046406,11.322878,gstlal,1,1,0.9977,0.997
117.66502,5.948303,0.189705,0.796087,10.952046,pycbc,0,0,0.0014,0.0
122.67653,5.545072,0.209572,0.209572,10.784175,MBTA,0,0,0.0019,0.0
126.29055,6.496237,0.293906,0.293906,11.140846,gstlal,0,0,0.0014,0.0
114.50164,5.942186,0.188713,0.188713,11.046382,pycbc,0,0,0.0014,0.0
106.84828,7.678301,0.170156,0.170156,11.116312,gstlal,0,0,0.0014,0.0
137.30063,12.678712,0.510469,0.510469,11.04416,gstlal,0,0,0.0014,0.0
126.29055,12.678712,0.448594,0.448594,11.089919,gstlal,0,0,0.0014,0.0
137.30063,149.27057,-0.711563,-0.711563,9.962081,gstlal,0,0,0.0014,0.0
260.44367,7.289756,0.44273,0.44273,9.548403,MBTA,0,0,0.0116,0.0
162.28406,162.28406,-0.092813,-0.092813,9.812989,gstlal,0,0,0.0014,0.0
131.68057,146.18364,-0.835312,-0.835312,9.946721,gstlal,0,0,0.0014,0.0
9.231119,2.357534,-0.141153,-0.431679,19.47858,pycbc,1,0,0.2825,0.0
12.287457,1.913154,0.085078,0.085078,19.682605,gstlal,1,0,0.5601,0.0
6.751166,3.02931,-0.598158,-0.167831,19.306202,spiir,1,0,0.2516,0.0
11.4534,2.005862,0.007896,0.007896,19.072686,MBTA,1,0,0.4773,0.0
8.505011,2.515267,-0.262988,-0.262988,19.255085,pycbc,1,0,0.3002,0.0
20.579039,1.334825,0.428622,0.005162,18.946921,spiir,1,0,0.951,0.0
